Periophthalmus barbarus|Périophthalme, Sauteur de vase Atlantique|expert|12,0|20,0|200|7,5|8,5|10|30|25|30
Periophthalmus modestus|Poisson navette||8,0|10,0|120|7,5|8,5|10|30|23|27
Pethia aurea||expert|2,0|3,0|50|6,0|7,0|3|12|18|24
Pethia conchonius|Barbus rosé||12,0|15,0|450|6,0|7,5|1|15|18|25
Pethia expletiforis|||4,0|4,7|80|6,0|7,0|3|12|22|25
Pethia gelius|Barbus à taches, barbus doré||4,0|5,2|80|6,0|7,5|5|12|18|25
Pethia manipurensis|||5,8|6,2|80|6,0|7,5|3|12|22|27
Pethia nigripinna|||3,5|4,5|80|6,5|7,5|5|12|23|27
Pethia nigrofasciata|Barbus à tête pourpre|débutant|6,0|7,0|120|6,0|7,0|5|12|22|26
Pethia padamya|Barbus odessa||4,5|5,0|120|5,0|7,0|1|12|23|27
Pethia stoliczkana|||4,5|5,5|80|6,0|7,5|5|12|23|27
Pethia ticto||débutant|5,5|6,5|80|6,0|7,5|3|10|18|25
Petitella georgiae|Faux nez-rouge|débutant|4,5|5,5|80|6,0|7,0|1|8|22|26
Petrochromis horii|||12,0|15,0|450|7,5|8,5|10|30|23|27
Petrotilapia flaviventris|Petrotilapia à ventre jaune|expert|10,0|12,0|450|8,0|9,0|10|25|24|26
Petrotilapia mumboensis|Petrotilapia sp. Mumbo blue||13,0|16,0|300|7,5|8,5|10|25|23|27
Petrotilapia palingnathos|Petrotilapia sp. retrognathous|expert|11,0|13,0|450|8,0|9,0|10|25|24|26
Petrotilapia pyroscelos|Petrotilapia sp. orange pelvic||10,0|15,0|200|7,5|8,5|10|25|23|27
Petrotilapia tridentiger||expert|14,0|17,0|800|8,0|9,0|10|25|24|26
Petrotilapia xanthos|Petrotilapia sp. hara||11,0|13,0|200|7,5|8,5|10|25|23|27
Phago loricatus|||14,0|17,0|300|5,5|7,5|1|12|20|29
Phalloceros caudimaculatus|||3,5|6,0|80|7,0|8,0|10|20|20|25
Phenacogrammus bleheri|||5,5|6,5|120|5,5|7,0|3|10|23|28
Phenacogrammus interruptus|Tétra du Congo, Phénaco|débutant|6,0|10,0|120|5,0|7,5|5|20|23|27
Phenacogrammus major|||7,0|9,5|200|6,0|7,0|3|10|22|26
Phenacostethus smithi|Poisson priapium de Smith|expert|1,8|2,0|20|7,0|8,5|10|30|23|27
Phractocephalus hemioliopterus|Poisson-chat à queue rouge, Cajaro, Pirarara|expert|60,0|135,0|6000|5,5|7,0|3|10|20|30
Physoschistura chulabhornae||expert|5,0|6,0|120|6,0|7,0|3|10|23|26
Pimelodus blochii|Silure gras, Bagre pimélode||20,0|35,0|1500|6,0|7,5|3|10|20|26
Pimephales notatus|Ventre-pourri, méné à museau arrondi||6,0|11,0|||||||
Pimephales promelas|Tête-de-boule||7,0|11,0|200|6,5|7,5|5|15|10|21
Placidochromis electra|||12,0|17,0|450|7,5|8,5|10|30|24|26
Planiloricaria cryptodon|||18,0|22,0|450|6,0|7,5|3|8|22|28
Plataplochilus oslislyensis||expert|5,0|5,5|80|7,0|8,0|10|30|20|25
Plataplochilus terveri|Yeux brillants de Terver|expert|3,5|4,5|120|6,5|7,5|5|12|18|22
Platydoras armatulus|Silure rayé de Raphaël||16,0|20,0|300|5,5|7,5|2|20|23|29
Platydoras costatus|Silure rayé||20,0|24,0|300|5,5|7,0|3|15|24|30
Platydoras hancockii|Doras d'Hancock, Poisson chat aux yeux bleus||12,0|16,0|200|6,0|8,0|5|20|23|28
Poecilia amazonica|||2,5|4,0|20|7,0|7,5|5|10|24|28
Poecilia boesemani|||3,0|4,0|80|7,0|7,5|8|15|24|28
Poecilia butleri|Molly pacifique||7,0|8,0|200|7,0|8,0|5|20|23|27
Poecilia caucana|Molly de Cauca||3,0|6,0|50|7,0|7,5|8|20|26|30
Poecilia chica|Molly nain||3,0|5,0|50|6,5|7,5|5|15|22|26
Poecilia hondurensis|||4,0|5,0|80|7,0|7,5|8|20|24|28
Poecilia latipinna|Molly lyre|débutant|8,0|12,0|120|7,0|8,5|10|30|21|29
Poecilia maylandi|Molly de Mayland|expert|7,0|11,0|200|7,5|8,5|15|30|24|28
Poecilia mexicana|Molly taupe||9,0|11,0|300|7,0|7,5|15|30|22|28
Poecilia obscura|Guppy de l'Oropuche||1,5|3,0|20|6,0|7,5|3|10|20|25
Poecilia orri|Molly des mangroves||5,0|5,6|80|7,5|8,5|15|30|22|26
Poecilia parae|Guppy du Parà, Micropoecilia parae||3,0|4,8|80|7,0|8,0|5|20|23|29
Poecilia reticulata|Guppy|débutant|2,5|6,0|50|6,0|8,0|3|30|20|28
Poecilia salvatoris|Molly de la liberté||6,0|7,5|120|7,0|8,0|8|20|22|25
Poecilia sphenops|Molly|débutant|6,0|8,0|120|7,0|8,5|10|30|18|28
Poecilia sulphuraria|Molly soufre|expert|5,0|6,0|80|7,0|8,0|15|30|24|28
Poecilia velifera|Molly voile|débutant|14,0|17,0|300|7,0|8,5|10|30|22|28
Poecilia vivipara|||3,5|5,2|50|7,0|8,5|10|30|24|29
Poecilia wingei|Endler|débutant|2,0|4,0|20|6,0|8,0|3|20|18|30
Poecilocharax weitzmani|Tétra fouille-roche noirci, Tétra colibri||2,5|4,0|50|5,0|6,5|1|5|24|28
Polycentrus schomburgkii|Poisson-feuille guyanais|expert|4,5|6,0|20|6,0|7,0|8|15|22|26
Polypterus ansorgii|||25,0|30,0|450|6,0|7,0|3|15|23|28
Polypterus delhezi|Bichir rayé|expert|35,0|45,0|1500|5,5|7,5|3|10|24|28
Polypterus senegalus meridionalis||expert|60,0|70,0|1500|6,0|8,0|3|20|25|28
Polypterus senegalus senegalus|Bichir gris, Anguille dinosaure||40,0|50,0|800|6,0|8,0|3|20|25|28
Poptella longipinnis|||6,0|7,5|200|5,5|7,5|1|12|25|28
Poropanchax hannerzi||expert|3,0|3,6|20|6,5|7,0|5|15|24|29
Poropanchax normani|Yeux bleu|débutant|2,5|4,0|20|6,5|7,5|1|10|20|29
Potamotrygon henlei|Raie de feu, Raie-rivière à grandes dents|expert|60,0|105,0|1500|6,0|7,5|1|10|25|30
Potamotrygon hystrix|Raie d'eau douce, Raie de rivière||30,0|45,0|1500|6,0|7,0|3|10|23|27
Potamotrygon leopoldi|Raie du Xingu, P13, P14, P62||40,0|110,0|1500|6,0|7,5|1|10|20|29
Potamotrygon limai||expert|40,0|70,0|1500|6,0|7,5|3|12|24|27
Potamotrygon sp pearl|Raie perlée|expert|30,0|40,0|1500|5,5|7,0|1|10|22|30
Priapichthys annectens|||4,0|6,5|80|6,5|8,0|5|20|17|35
Priapichthys chocoensis||expert|3,5|4,5|50|7,0|8,5|15|30|23|28
Prionobrama filigera|||5,5|6,5|120|5,5|7,5|3|15|22|28
Prionobrama paraguayensis|||4,5|5,5|80|5,5|7,5|3|12|22|28
Pristella maxillaris|Tétra rayon-X, Chardonneret d'eau|débutant|4,0|4,5|80|6,0|7,5|3|20|22|28
Pristolepis fasciata|Poisson-feuille malais||18,0|20,0|450|7,0|7,5|10|15|23|28
Pristolepis grootii|Poisson feuille indonésien||15,0|20,0|300|5,5|6,5|1|8|23|29
Pristolepis marginata|Poisson-feuille malabar||12,0|18,0|450|6,0|7,5|3|10|23|28
Pristolepis rubripinnis|||15,0|20,0|300|6,0|7,5|3|10|23|27
Pronothobranchius chirioi|||3,5|4,4|50|6,0|7,0|1|8|24|28
Proterorhinus semilunaris|Gobie demi-lune|expert|5,0|12,0|200|6,0|7,5|3|10|5|22
Protomelas fenestratus|||12,0|15,0|450|7,5|8,5|10|30|22|26
Protomelas spilonotus|||15,0|18,0|450|7,5|8,5|10|30|24|26
Protomelas taeniolatus|Namalenje||15,0|20,0|450|7,5|8,5|10|30|24|26
Protopterus aethiopicus|Dipneuste marbré||80,0|200,0|||||||
Protopterus annectens|Dipneuste africain||70,0|100,0|||||||
Protopterus dolloi|Dipneuste mince||75,0|130,0|||||||
Psalidodon anisitsi|Tétra de Buenos Aires|débutant|5,0|6,0|120|5,5|7,5|1|25|18|28
Psalidodon fasciatus|Lambarí||12,0|16,8|||||||
Pseudancistrus zawadzkii|L259||11,0|14,0|200|5,5|7,0|1|8|23|27
Pseudochalceus kyburzi|||5,0|8,0|200|6,0|7,0|5|12|23|26
Pseudohemiodon laticeps||expert|25,0|30,0|450|6,0|7,5|5|15|24|28
Pseudolaguvia ferula||expert|2,3|2,6|80|6,0|7,0|3|10|20|25
Pseudolaguvia foveolata||expert|2,5|3,0|80|6,0|7,0|3|10|21|26
Pseudolaguvia shawi||expert|3,0|4,5|80|6,0|7,0|3|10|21|26
Pseudolithoxus anthrax|L235, poisson chat volant||10,0|13,0|200|6,0|7,5|3|10|23|27
Pseudolithoxus kelsorum|L189||5,5|7,0|80|6,0|7,5|3|10|23|27
Pseudolithoxus tigris|L257||8,0|10,0|120|6,0|7,5|3|10|23|27
Pseudomugil connieae|Popondetta||5,0|6,0|120|7,5|8,0|10|25|25|29
Pseudomugil cyanodorsalis||expert|3,2|3,8|80|7,5|9,0|10|30|22|31
Pseudomugil furcatus|||4,0|5,0|80|6,5|7,5|5|12|24|28
Pseudomugil gertrudae|||3,0|3,8|50|5,0|6,5|3|10|25|30
Pseudomugil luminatus|||1,8|2,5|80|5,0|7,5|1|5|25|28
Pseudomugil paskai||expert|2,0|2,5|120|6,0|7,0|3|10|25|28
Pseudomugil reticulatus|||2,5|3,0|50|5,5|7,0|3|10|23|28
Pseudomugil signifer|Athérine-papillon||3,5|7,0|120|6,5|7,5|8|20|15|28
Pseudoplatystoma tigrinum|Surubi tigre|expert|100,0|130,0|6000|6,0|7,5|3|20|21|29
Pseudorasbora parva|Goujon asiatique||5,0|11,0|300|5,0|7,0|5|15|5|22
Pseudorasbora pumila|||5,0|8,0|120|6,0|7,5|5|15|15|20
Pseudosphromenus cupanus|||6,0|7,5|80|6,5|7,5|3|12|24|27
Pseudosphromenus dayi|||6,0|7,5|80|6,0|7,5|3|10|21|26
Pseudotropheus crabro|Cichlidé frelon||12,0|16,0|450|7,5|8,5|10|20|24|28
Pseudotropheus cyaneorhabdos|Maingano||6,0|7,5|||||||
Pseudotropheus sp. Polit|||8,0|10,0|300|7,5|8,5|10|20|24|26
Pseudotropheus williamsi||débutant|13,0|17,0|450|7,5|8,5|10|20|24|26
Pterolebias hoignei|||8,0|10,0|50|5,5|7,0|1|5|24|30
Pterolebias longipinnis|Ptérolebias brun||10,0|12,0|50|6,5|7,0|3|8|17|22
Pterolebias phasianus|||6,0|7,5|80|6,0|7,0|1|5|22|28
Pteronotropis welaka|||4,5|5,3|120|6,5|7,5|3|10|6|20
Pterophyllum altum|Scalaire altum||15,0|18,0|450|5,0|6,5|1|5|26|31
Pterophyllum leopoldi|Scalaire de Léopold||11,0|13,0|450|5,0|6,5|1|5|28|32
Pterophyllum scalare|Scalaire commun|débutant|13,0|15,0|450|5,0|7,0|1|8|24|30
Pterygoplichthys gibbiceps|Pléco léopard voile||30,0|50,0|1500|5,5|8,0|1|20|22|28
Pterygoplichthys pardalis|Silure d'Amazonie||35,0|50,0|1500|6,5|7,5|5|20|23|28
Ptychochromis grandidieri||expert|19,0|22,0|800|6,5|8,0|8|15|22|28
Ptychochromis insolitus|Cichlidé de Mangarahara||5,0|5,5|120|6,0|7,0|3|10|23|27
Ptychochromis oligacanthus|Cichlidé Juba|expert|18,0|27,0|800|6,5|7,5|3|15|22|28
Puntigrus anchisporus||débutant|6,0|7,0|200|5,5|7,0|1|5|22|26
Puntigrus navjotsodhii|||4,0|5,0|80|5,5|7,0|3|8|22|26
Puntigrus partipentazona||débutant|3,5|4,0|80|6,0|7,0|3|8|22|26
Puntigrus pulcher||expert|2,5|3,0|50|5,0|6,0|1|3|22|26
Puntigrus tetrazona|Barbus de Sumatra|débutant|6,0|7,0|120|6,5|7,5|3|12|20|28
Puntius fasciatus|Barbus melon||9,0|15,0|450|6,0|7,0|5|12|24|28
Puntius titteya|Barbus cerise|débutant|3,0|4,0|80|6,0|7,0|3|15|23|27
Puntius vittatus|||3,5|5,0|120|6,0|6,5|3|10|19|25
Pygocentrus cariba|Piranha aux oreilles noires|expert|23,0|28,0|1500|5,5|7,0|1|8|23|28
Pygocentrus nattereri|Piranha à ventre rouge||30,0|50,0|800|5,5|7,5|1|20|23|27
Pyrrhulina spilota||expert|6,0|7,5|80|5,0|6,0|1|5|23|26
Quietula guaymasiae|Gobie de Guaymas||6,0|8,0|200|7,5|8,5|10|25|23|27
Quietula y-cauda||expert|6,0|8,0|80|7,5|8,5|10|30|23|27
Quintana atrizona|||2,0|3,4|50|6,5|7,5|8|15|24|28
Rachoviscus crassiceps|||3,8|4,5|80|5,5|6,5|1|8|16|24
Raiamas christyi|Barbus au nez cuivré||15,0|18,0|450|6,5|7,0|3|10|18|24
Rasbora amplistriga|||3,0|3,8|80|5,0|6,5|1|8|22|27
Rasbora armitagei|||4,0|6,0|80|6,5|7,0|3|12|23|27
Rasbora aurotaenia|Rasbora pâle||12,0|16,0|450|5,0|7,0|1|10|22|28
Rasbora bankanensis|||5,5|6,0|80|6,0|7,0|3|8|23|27
Rasbora borapetensis|Rasbora à queue rouge|débutant|5,0|6,0|120|6,0|7,0|1|10|22|26
Rasbora caudimaculata|||12,0|17,0|450|5,5|7,0|1|8|20|26
Rasbora daniconius|Rasbora svelte||8,0|12,0|300|6,0|7,0|3|8|24|26
Rasbora einthovenii|Rasbora diamant||8,0|9,0|200|6,0|6,5|1|5|22|26
Rasbora elegans|Rasbora élégant||14,0|20,0|450|5,0|6,5|1|8|22|25
Rasbora kalochroma|Rasbora clown||7,0|10,0|120|5,0|6,5|1|8|22|32
Rasbora naggsi|||5,0|7,0|120|6,5|7,0|3|10|23|27
Rasbora patrickyapi||débutant|4,5|6,0|80|5,0|6,5|1|8|23|28
Rasbora paucisqualis|||3,5|4,2|80|6,0|7,0|3|10|22|25
Rasbora paviana|||8,0|12,0|200|5,5|7,5|1|15|22|26
Rasbora rubrodorsalis|||3,0|3,5|80|6,5|7,5|3|8|23|28
Rasbora trilineata|Rasbora ciseaux|débutant|10,0|13,0|200|6,0|7,5|2|15|23|25
Rasbora vulcanus|Rasbora volcan||3,0|4,0|50|6,5|7,5|3|10|23|26
Rasboroides rohani|||2,5|3,5|50|6,0|7,5|3|10|23|27
Rasboroides vaterifloris|Rasboroides orange, Rasbora de feu||3,0|4,0|80|6,0|6,5|5|8|25|29
Rasbosoma spilocerca|||2,5|3,0|50|6,0|7,0|3|8|22|26
Rhamphochromis macrophthalmus|Barracuda du Malawi|expert|26,0|30,0|1500|7,5|8,5|10|20|23|27
Rhaphiodon vulpinus||expert|60,0|80,0|1500|6,0|8,0|1|25|24|28
Rheoheros coeruleus|||10,0|12,0|300|7,0|7,5|8|15|22|25
Rheoheros lentiginosus|Cichlidé à taches de rousseur||20,0|25,0|800|7,0|8,0|10|25|25|30
Rhinogobius candidianus|Gobie de Taïwan||7,0|8,0|80|6,0|7,0|3|8|14|25
Rhinogobius duospilus|Gobie à cou rouge||3,0|4,5|80|7,0|8,5|10|30|15|25
Rhinogobius henchuenensis||expert|4,5|5,0|50|7,0|8,0|8|12|19|24
Rhinogobius zhoui|Gobie vermillon chinois||3,2|3,6|50|6,5|7,5|5|20|18|23
Rineloricaria fallax|||12,0|16,0|450|5,5|7,5|1|20|15|25
Rivulus azurescens||expert|5,0|5,7|50|5,0|6,0|1|5|16|21
Rivulus parlettei||expert|3,3|3,8|20|6,5|7,5|3|8|24|28
Rivulus tomasi|||3,2|4,0|20|6,0|7,5|1|8|23|28
Rocio octofasciata|Jack Dempsey||14,0|25,0|800|7,0|8,0|10|20|22|30
Rubricatochromis bimaculatus|Hemichromis bimaculatus, Cichlidé-bijou à deux tâches||9,0|15,0|200|6,0|7,5|3|12|22|28
Rubricatochromis exsul|Hemichromis exsul, Cichlidé-bijou du lac Turkana||8,0|10,0|200|7,0|8,5|8|20|23|26
Rubricatochromis guttatus|Hemichromis guttatus||9,0|12,0|300|6,0|8,0|3|12|23|26
Rubricatochromis lifalili|Hemichromis lifalili, Cichlidé-bijou rouge-sang||8,0|10,0|120|6,0|7,5|3|15|22|26
Rubricatochromis stellifer||expert|8,0|10,0|120|5,5|7,0|1|10|22|26
Sahyadria chalakkudiensis||expert|10,0|13,0|300|6,5|7,5|3|20|15|25
Sahyadria denisonii|Barbus de Denison||12,0|15,0|450|6,5|7,5|8|25|15|28
Salmo kottelati||expert|18,0|21,0|800|6,0|7,5|10|20|5|23
Salmo trutta fario|Truite fario, Truite de rivière|expert|30,0|100,0|6000|6,0|8,5|3|30|10|24
Sarotherodon knauerae|||6,0|7,5|120|6,0|7,0|3|10|23|27
Sarotherodon lamprechti|Cichlidé de Lamprecht||10,0|11,0|200|6,0|7,0|3|10|23|28
Sawbwa resplendens|Nez-rouge asiatique||2,0|2,8|80|7,0|8,0|8|20|20|26
Scardinius erythrophthalmus|Rotengle, Gardon carpe||20,0|50,0|1500|6,0|7,5|5|20|2|24
Scardinius racovitzai|Rotengle roumain|expert|8,5|9,3|200|6,5|7,5|5|15|25|34
Scatophagus tetracanthus|Scatophage africain||25,0|30,0|800|6,5|8,0|5|25|22|30
Schismatogobius ampluvinculus|Micro-gobie de Taïwan|expert|2,3|2,7|20|7,0|8,0|8|20|18|23
Schismatogobius eraniyagalai|Gobie plouc|expert|3,5|4,5|120|7,0|8,0|8|20|20|28
Schistura balteata|Loche-sumo||5,0|6,0|120|6,0|7,5|3|12|21|26
Schistura mahnerti|||5,5|6,5|80|6,0|7,5|3|15|20|26
Schistura megalodon||expert|3,0|4,5|50|5,5|7,0|3|12|10|18
Schistura nebeshwari|||4,0|5,5|50|6,0|7,0|3|12|18|24
Schistura paucireticulata||expert|6,0|8,0|80|6,0|7,0|3|12|18|24
Schistura pridii|||3,5|5,0|50|7,0|7,5|8|20|18|24
Schistura scaturigina|||5,0|6,0|50|6,0|7,0|3|12|18|24
Schistura scyphovecteta|||4,5|5,5|50|6,0|7,0|3|12|18|24
Sciaenochromis fryeri|Haplochromis bleu électrique||10,0|13,0|300|7,5|8,5|10|25|23|26
Scleromystax barbatus|Corydoras barbatus||9,0|12,0|200|5,5|7,5|1|12|18|28
Scleromystax macropterus|||8,0|10,0|200|5,5|7,5|2|20|15|20
Scleromystax prionotos||débutant|5,5|6,5|120|5,5|8,5|1|30|21|26
Scleromystax reisi|||1,9|5,4|50|6,0|7,5|1|10|20|28
Scleromystax salmacis||débutant|4,0|5,0|80|5,5|7,5|1|20|23|28
Scleropages formosus|Arowana scléropage vert||60,0|90,0|1500|6,0|8,0|5|20|24|30
Scleropages inscriptus|Arowana griffonné|expert|50,0|60,0|800|7,0|8,5|10|30|23|27
Scleropages legendrei x macrocephalus|Arowana rouge-doré||40,0|60,0|800|7,0|8,0|5|20|23|27
Scobinancistrus aureatus|L014, Pléco solaire||20,0|30,0|800|5,0|6,5|1|8|25|32
Scolichthys greenwayi|||3,5|5,0|80|7,0|8,0|5|20|20|24
Scolichthys iota|||2,5|3,5|50|7,0|7,5|8|15|23|26
Serpenticobitis cingulata||expert|3,5|4,0|80|6,0|7,0|3|10|20|24
Serpenticobitis octozona|||5,0|5,5|120|6,0|7,0|3|8|23|26
Serpenticobitis zonata|||4,0|4,8|120|6,0|7,0|3|8|23|28
Serrapinnus sterbai|||3,0|4,0|80|5,5|7,0|3|8|23|27
Serrasalmus geryi|Piranha de Géry||15,0|25,0|450|5,5|7,0|1|8|23|28
Serrasalmus rhombeus|Piranha noir|expert|40,0|60,0|1500|5,0|7,0|1|8|23|27
Serrasalmus sanchezi|Piranha rubis, Piranha au museau pointu||10,0|15,0|450|6,0|7,5|5|15|24|28
Sewellia breviventralis||expert|4,5|5,5|80|6,5|7,5|5|12|18|24
Sewellia lineolata|Loche lignée||5,0|6,0|80|6,5|7,5|3|20|20|25
Silurus glanis|Silure glane|expert|100,0|250,0|6000|6,0|8,0|1|30|20|26
Simpsonichthys bokermanni|Killi perle de Bokermann||5,5|6,5|50|6,0|7,0|1|8|24|28
Simpsonichthys constanciae|Killi perle tacheté||5,0|6,0|50|6,0|7,0|3|10|24|28
Sinocyclocheilus furcodorsalis||expert|7,5|9,0|120|6,0|7,0|1|8|20|25
Sinogastromyzon daduheensis||expert|5,0|6,5|80|6,0|8,5|5|30|20|26
Sinogastromyzon puliensis||expert|7,0|9,0|120|6,0|8,5|8|30|18|30
Sinogastromyzon wui||expert|8,5|14,0|200|6,5|7,5|3|12|17|24
Skiffia bilineata||expert|4,0|6,0|80|7,0|7,5|5|15|19|23
Skiffia francesae|||3,8|4,3|80|7,0|7,5|5|15|22|27
Skiffia multipunctata|||4,5|7,2|80|7,0|7,5|8|20|23|28
Sorubim lima|Silure-spatule|expert|40,0|54,0|1500|6,5|7,5|3|20|23|30
Sphaerichthys osphromenoides|Gourami chocolat|expert|5,0|6,0|80|5,0|6,5|8|15|24|27
Sphaerichthys vaillanti||expert|4,0|7,0|80|5,0|6,0|1|3|26|30
Steatocranus casuarius|Cichlidé Tête de Lion||7,0|11,0|120|6,0|7,5|3|15|24|28
Stigmatogobius sadanundio|||7,0|9,0|80|7,0|8,0|10|20|20|26
Stiphodon atropurpureus|||4,0|5,0|80|6,5|8,0|8|30|24|27
Stiphodon elegans|Stiphodon élégant||4,5|5,5|50|6,0|8,0|5|30|20|28
Stiphodon percnopterygionus|||3,0|4,0|50|6,0|8,0|5|25|22|28
Stiphodon sapphirinus|||2,5|3,0|50|5,0|7,5|3|20|21|26
Stiphodon semoni|||4,0|5,0|80|6,5|8,0|5|20|21|26
Striuntius lineatus|Barbus ligné||5,0|5,5|80|5,0|6,0|1|5|20|26
Sturisoma aureum|Farlowella royal||16,0|23,0|450|5,5|7,5|1|12|20|29
Sturisoma barbatum|||20,0|28,0|450|6,5|7,5|3|12|20|22
Sundadanio atomus||expert|1,1|1,6|20|5,0|6,5|1|5|23|26
Sundadanio axelrodi|||2,0|2,5|50|5,5|6,5|1|5|23|27
Sundadanio goblinus||expert|1,7|2,0|20|5,0|6,5|1|5|23|26
Sundadanio margarition||expert|1,6|2,0|20|5,0|6,5|1|5|23|26
Sundadanio rubellus||expert|1,6|2,0|20|5,0|6,5|1|5|24|27
Symphysodon aequifasciatus|Discus||13,0|20,0|450|5,0|7,0|1|8|24|29
Symphysodon discus|Discus de Heckel, Discus rouge||16,0|22,0|450|5,0|7,0|1|8|24|31
Symphysodon tarzoo|Discus Tarzoo||12,0|15,0|450|5,0|6,5|1|5|25|31
Synaptolaemus latofasciatus||expert|8,0|9,4|200|5,5|7,0|1|8|24|29
Syncrossus berdmorei|Loche tigre à nageoires rouges|expert|20,0|25,0|800|6,5|7,5|5|20|21|26
Synodontis angelicus|Grinceur, ange siffleur||25,0|55,0|1500|6,0|7,5|3|15|24|28
Synodontis brichardi|||12,0|15,0|200|6,0|7,5|3|15|22|26
Synodontis decorus|Decora||25,0|32,0|800|6,0|8,0|3|20|23|27
Synodontis euptera|Eupterus||25,0|30,0|450|6,0|7,5|3|15|22|27
Synodontis flavitaeniatus|Synodonte flavitaeniata||14,0|20,0|450|6,0|7,5|3|12|23|28
Synodontis granulosus|||22,0|27,0|800|7,5|8,5|10|20|22|26
Synodontis multipunctatus|Coucou du Tanganyika||12,0|20,0|800|7,5|8,5|10|30|21|27
Synodontis nigriventris|Poisson-chat du Congo à ventre noir|débutant|8,0|10,0|120|5,5|7,5|3|12|22|28
Synodontis njassae|||15,0|25,0|450|7,5|8,5|15|30|20|24
Synodontis schall|||30,0|50,0|6000|5,5|8,0|1|30|20|28
Systomus endecanalis|||4,5|5,0|80|5,0|6,0|1|5|19|26
Systomus xouthos|Barbodes xouthos||4,0|9,0|80|5,0|6,0|1|8|23|28
Taeniacara candidi|||3,0|5,0|50|5,0|6,0|1|5|25|29
Tahuantinsuyoa macantzatza|Cichlidé de Quechua|débutant|10,0|12,0|200|6,5|7,5|1|10|24|28
Talamancaheros sieboldii|||20,0|25,0|800|7,0|8,0|10|20|24|29
Tanakia himantegus|||5,0|8,0|200|7,0|7,5|5|12|18|28
Tanichthys albonubes|Néon du pauvre, Vairon de Chine|débutant|3,0|5,0|80|5,5|7,5|1|15|15|28
Tanichthys albonubes var. linni|Tanichthys linni|débutant|3,0|4,0|50|5,5|7,0|1|10|22|28
Tanichthys micagemmae||débutant|3,5|4,5|80|6,0|7,5|1|10|20|25
Tanichthys thacbaensis||débutant|4,0|5,0|80|6,0|7,5|1|10|20|25
Tateurndina ocellicauda|Tateur, Gobie paon|débutant|5,0|7,5|80|6,5|7,5|1|10|22|26
Teleocichla centrarchus|Cichlidé nain brochet||6,0|13,0|200|5,0|6,5|1|5|27|32
Teleocichla monogramma|Cichlidé à monogramme||5,8|6,3|80|6,5|7,5|3|20|27|33
Telmatochromis vittatus|||8,0|9,0|120|7,5|8,5|10|25|23|27
Terranatos dolichopterus|Killi ange||3,0|4,0|20|6,0|6,5|1|5|25|30
Tetraodon lineatus|Poisson-globe fahaka, Tétrodon rayé|expert|35,0|43,0|800|6,5|7,5|5|15|23|27
Tetraodon mbu|Poisson-globe géant|expert|55,0|67,0|1500|6,5|8,5|3|30|23|28
Tetraodon miurus|Poisson-globe rouge|expert|12,0|15,0|200|6,0|7,0|3|10|24|28
Thayeria boehlkei|Tétra pingouin|débutant|3,0|5,5|80|5,5|8,0|1|15|22|28
Thoracocharax securis|Poisson-hachette géant||7,5|9,5|300|5,5|7,5|1|15|20|32
Thoracocharax stellatus||débutant|6,7|8,0|120|6,0|7,5|1|15|23|30
Thoracochromis brauschi|||8,0|11,0|200|6,0|7,5|3|12|24|28
Thorichthys affinis|Meeki jaune||12,0|15,0||undefined|undefined|undefined|undefined|undefined|undefined
Thorichthys aureus||expert|12,0|15,0|300|7,0|8,0|5|15|24|28
Thorichthys callolepis||expert|11,0|15,0|300|7,0|7,5|5|12|24|26
Thorichthys helleri|||9,5|13,0||undefined|undefined|undefined|undefined|undefined|undefined
Thorichthys maculipinnis|Thorichthys ellioti||12,0|15,0|300|7,0|8,0|5|12|25|28
Thorichthys meeki|Gorge de feu|débutant|10,0|15,0|300|6,0|8,0|5|30|20|32
Thorichthys panchovillai||expert|6,5|10,0|200|7,0|8,0|5|15|22|25
Thorichthys pasionis||expert|14,0|17,0|450|7,5|8,5|8|30|25|30
Thorichthys socolofi|||10,0|12,0|200|7,0|8,0|5|15|23|25
Tilapia joka|Tropheus du pauvre||15,0|20,0|450|6,0|7,5|3|10|23|27
Tilapia konkourensis|Coptodon konkourensis|expert|8,5|10,0|200|6,0|7,5|3|10|23|28
Tilapia mariae|Tilapia à cinq bandes||17,0|33,0|800|6,0|8,0|3|25|20|26
Tilapia sparrmanii|||15,0|20,0|200|6,5|8,5|10|30|22|27
Toxotes blythii|Poisson-archer léopard doré|expert|14,0|16,0|450|6,5|8,0|12|30|22|29
Toxotes chatareus|Poisson-archer tacheté|expert|25,0|40,0|1500|6,5|8,0|5|30|25|30
Toxotes jaculatrix|Poisson-archer|expert|15,0|30,0|450|7,0|8,5|undefined|undefined|23|30
Toxotes microlepis|Poisson-archer à petites écailles|expert|12,0|15,0|450|6,5|7,5|5|15|22|26
Toxotes sundaicus|Poisson-archer sundaïque|expert|14,0|16,0|450|6,5|7,5|5|15|23|27
Trachycorystes trachycorystes|Poisson-chat noir|expert|30,0|35,0|450|5,0|6,5|5|15|23|29
Tramitichromis brevis||expert|14,0|16,3|450|7,5|8,5|10|20|22|26
Tramitichromis intermedius||expert|14,0|16,0|450|7,5|8,5|10|20|22|26
Tramitichromis lituris||expert|14,0|17,0|450|7,5|8,5|10|20|22|26
Transancistrus santarosensis|||4,0|7,5|120|6,0|8,0|3|20|19|25
